,timestamp,value
43984,2008-07-05 08:30:00,9812.18
43985,2008-07-05 09:00:00,10111.79
43986,2008-07-05 09:30:00,10293.96
43987,2008-07-05 10:00:00,10249.58
43988,2008-07-05 10:30:00,10122.99
43989,2008-07-05 11:00:00,9919.5
43990,2008-07-05 11:30:00,9682.39
43991,2008-07-05 12:00:00,9502.1
43992,2008-07-05 12:30:00,9323.34
43993,2008-07-05 13:00:00,9247.23
43994,2008-07-05 13:30:00,9132.36
43995,2008-07-05 14:00:00,9086.96
43996,2008-07-05 14:30:00,8949.03
43997,2008-07-05 15:00:00,8938.59
43998,2008-07-05 15:30:00,9013.41
43999,2008-07-05 16:00:00,9178.06
44000,2008-07-05 16:30:00,9449.18
44001,2008-07-05 17:00:00,9874.67
44002,2008-07-05 17:30:00,10543.27
44003,2008-07-05 18:00:00,11081.8
44004,2008-07-05 18:30:00,11075.09
44005,2008-07-05 19:00:00,10867.99
44006,2008-07-05 19:30:00,10674.82
44007,2008-07-05 20:00:00,10443.2
44008,2008-07-05 20:30:00,10238.42
44009,2008-07-05 21:00:00,10106.09
44010,2008-07-05 21:30:00,9895.32
44011,2008-07-05 22:00:00,9695.26
44012,2008-07-05 22:30:00,9658.79
44013,2008-07-05 23:00:00,9430.58
44014,2008-07-05 23:30:00,9377.3
44015,2008-07-06 00:00:00,9108.19
44016,2008-07-06 00:30:00,8773.16
44017,2008-07-06 01:00:00,8587.58
44018,2008-07-06 01:30:00,8293.17
44019,2008-07-06 02:00:00,8023.76
44020,2008-07-06 02:30:00,7636.67
44021,2008-07-06 03:00:00,7321.06
44022,2008-07-06 03:30:00,7111.2
44023,2008-07-06 04:00:00,6994.4
44024,2008-07-06 04:30:00,6949.75
44025,2008-07-06 05:00:00,6934.88
44026,2008-07-06 05:30:00,6969.15
44027,2008-07-06 06:00:00,7097.06
44028,2008-07-06 06:30:00,7354.51
44029,2008-07-06 07:00:00,7657.84
44030,2008-07-06 07:30:00,7938.68
44031,2008-07-06 08:00:00,8543.56
44032,2008-07-06 08:30:00,8982.38
44033,2008-07-06 09:00:00,9510.11
44034,2008-07-06 09:30:00,9721.46
44035,2008-07-06 10:00:00,9747.02
44036,2008-07-06 10:30:00,9638.04
44037,2008-07-06 11:00:00,9477.46
44038,2008-07-06 11:30:00,9320.56
44039,2008-07-06 12:00:00,9180.35
44040,2008-07-06 12:30:00,9022.37
44041,2008-07-06 13:00:00,8855.51
44042,2008-07-06 13:30:00,8708.12
44043,2008-07-06 14:00:00,8576.16
44044,2008-07-06 14:30:00,8552.1
44045,2008-07-06 15:00:00,8574.34
44046,2008-07-06 15:30:00,8617.99
44047,2008-07-06 16:00:00,8866.39
44048,2008-07-06 16:30:00,9162.71
44049,2008-07-06 17:00:00,9673.67
44050,2008-07-06 17:30:00,10393.22
44051,2008-07-06 18:00:00,11022.16
44052,2008-07-06 18:30:00,11086.46
44053,2008-07-06 19:00:00,10953.25
44054,2008-07-06 19:30:00,10756.56
44055,2008-07-06 20:00:00,10609.12
44056,2008-07-06 20:30:00,10473.23
44057,2008-07-06 21:00:00,10327.47
44058,2008-07-06 21:30:00,9976.13
44059,2008-07-06 22:00:00,9638.58
44060,2008-07-06 22:30:00,9462.54
44061,2008-07-06 23:00:00,9237.43
44062,2008-07-06 23:30:00,9008.78
44063,2008-07-07 00:00:00,8741.25
44064,2008-07-07 00:30:00,8526.04
44065,2008-07-07 01:00:00,8261.29
44066,2008-07-07 01:30:00,8100.4
44067,2008-07-07 02:00:00,7859.83
44068,2008-07-07 02:30:00,7548.64
44069,2008-07-07 03:00:00,7234.86
44070,2008-07-07 03:30:00,7089.78
44071,2008-07-07 04:00:00,7025.22
44072,2008-07-07 04:30:00,7043.74
44073,2008-07-07 05:00:00,7157.31
44074,2008-07-07 05:30:00,7526.78
44075,2008-07-07 06:00:00,8008.6
44076,2008-07-07 06:30:00,8812.15
44077,2008-07-07 07:00:00,9535.73
44078,2008-07-07 07:30:00,9869.94
44079,2008-07-07 08:00:00,10450.98
44080,2008-07-07 08:30:00,10753.76
44081,2008-07-07 09:00:00,10826.44
44082,2008-07-07 09:30:00,10948.44
44083,2008-07-07 10:00:00,10883.81
44084,2008-07-07 10:30:00,10839.45
44085,2008-07-07 11:00:00,10680.2
44086,2008-07-07 11:30:00,10538.51
44087,2008-07-07 12:00:00,10419.93
44088,2008-07-07 12:30:00,10297.38
44089,2008-07-07 13:00:00,10315.97
44090,2008-07-07 13:30:00,10172.72
44091,2008-07-07 14:00:00,10147.56
44092,2008-07-07 14:30:00,10063.67
44093,2008-07-07 15:00:00,10084.54
44094,2008-07-07 15:30:00,9972.54
44095,2008-07-07 16:00:00,10051.55
44096,2008-07-07 16:30:00,10254.79
44097,2008-07-07 17:00:00,10733.34
44098,2008-07-07 17:30:00,11404.04
44099,2008-07-07 18:00:00,11932.43
44100,2008-07-07 18:30:00,11888.27
44101,2008-07-07 19:00:00,11742.9
44102,2008-07-07 19:30:00,11449.63
44103,2008-07-07 20:00:00,11164.95
44104,2008-07-07 20:30:00,10958.09
44105,2008-07-07 21:00:00,10783.06
44106,2008-07-07 21:30:00,10472.91
44107,2008-07-07 22:00:00,10037.34
44108,2008-07-07 22:30:00,10021.41
44109,2008-07-07 23:00:00,9696.06
44110,2008-07-07 23:30:00,9534.74
44111,2008-07-08 00:00:00,9358.08
44112,2008-07-08 00:30:00,9130.32
44113,2008-07-08 01:00:00,8941.16
44114,2008-07-08 01:30:00,8867.24
44115,2008-07-08 02:00:00,8610.09
44116,2008-07-08 02:30:00,8183.51
44117,2008-07-08 03:00:00,7772.09
44118,2008-07-08 03:30:00,7510.32
44119,2008-07-08 04:00:00,7386.18
44120,2008-07-08 04:30:00,7335.84
44121,2008-07-08 05:00:00,7377.82
44122,2008-07-08 05:30:00,7678.93
44123,2008-07-08 06:00:00,8134.23
44124,2008-07-08 06:30:00,8913.44
44125,2008-07-08 07:00:00,9649.79
44126,2008-07-08 07:30:00,9986.36
44127,2008-07-08 08:00:00,10534.59
44128,2008-07-08 08:30:00,10792.07
44129,2008-07-08 09:00:00,10789.59
44130,2008-07-08 09:30:00,10870.9
44131,2008-07-08 10:00:00,10843.99
44132,2008-07-08 10:30:00,10813.99
44133,2008-07-08 11:00:00,10714.78
44134,2008-07-08 11:30:00,10565.97
44135,2008-07-08 12:00:00,10454.28
44136,2008-07-08 12:30:00,10401.85
44137,2008-07-08 13:00:00,10292.27
44138,2008-07-08 13:30:00,10223.89
44139,2008-07-08 14:00:00,10117.49
44140,2008-07-08 14:30:00,10271.11
44141,2008-07-08 15:00:00,10229.75
44142,2008-07-08 15:30:00,10249.1
44143,2008-07-08 16:00:00,10293.07
44144,2008-07-08 16:30:00,10522.5
44145,2008-07-08 17:00:00,10876.08
44146,2008-07-08 17:30:00,11698.53
44147,2008-07-08 18:00:00,12388.5
44148,2008-07-08 18:30:00,12384.11
44149,2008-07-08 19:00:00,12328.04
44150,2008-07-08 19:30:00,12090.83
44151,2008-07-08 20:00:00,11907.1
44152,2008-07-08 20:30:00,11731.48
44153,2008-07-08 21:00:00,11517.27
44154,2008-07-08 21:30:00,11115.92
44155,2008-07-08 22:00:00,10655.67
44156,2008-07-08 22:30:00,10564.99
44157,2008-07-08 23:00:00,10214.01
44158,2008-07-08 23:30:00,9966.09
44159,2008-07-09 00:00:00,9721.14
44160,2008-07-09 00:30:00,9499.69
44161,2008-07-09 01:00:00,9332.8
44162,2008-07-09 01:30:00,9166.47
44163,2008-07-09 02:00:00,8891.39
44164,2008-07-09 02:30:00,8498.84
44165,2008-07-09 03:00:00,8138.07
44166,2008-07-09 03:30:00,7796.59
44167,2008-07-09 04:00:00,7600.42
44168,2008-07-09 04:30:00,7509.44
44169,2008-07-09 05:00:00,7566.81
44170,2008-07-09 05:30:00,7890.85
44171,2008-07-09 06:00:00,8365.51
44172,2008-07-09 06:30:00,9223.17
44173,2008-07-09 07:00:00,9999.68
44174,2008-07-09 07:30:00,10491.06
44175,2008-07-09 08:00:00,11065.35
44176,2008-07-09 08:30:00,11396.15
44177,2008-07-09 09:00:00,11497.79
44178,2008-07-09 09:30:00,11562.03
44179,2008-07-09 10:00:00,11446.29
44180,2008-07-09 10:30:00,11336.4
44181,2008-07-09 11:00:00,11202.95
44182,2008-07-09 11:30:00,10977.63
44183,2008-07-09 12:00:00,10871.31
44184,2008-07-09 12:30:00,10804.97
44185,2008-07-09 13:00:00,10779.19
44186,2008-07-09 13:30:00,10646.63
